segment_id,split_label,anomaly_label,domain_shift_op,domain_shift_env,imp23absu_mic,ism330dhcx_acc,ism330dhcx_gyro
20240423_14_31_27_segment_0,Normal_Source_Train,normal,spd1900,BckgD,imp23absu_mic_20240423_14_31_27_DataLog_0.parquet,ism330dhcx_acc_20240423_14_31_27_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_31_27_DataLog_0.parquet
20240423_15_02_48_segment_0,Normal_Source_Train,normal,spd2000,BckgF,imp23absu_mic_20240423_15_02_48_DataLog_0.parquet,ism330dhcx_acc_20240423_15_02_48_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_02_48_DataLog_0.parquet
20240423_16_28_47_segment_0,Normal_Source_Train,normal,spd3000,BckgF,imp23absu_mic_20240423_16_28_47_DataLog_0.parquet,ism330dhcx_acc_20240423_16_28_47_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_28_47_DataLog_0.parquet
20240423_13_49_32_segment_0,Normal_Source_Train,normal,spd1700,BckgD,imp23absu_mic_20240423_13_49_32_DataLog_0.parquet,ism330dhcx_acc_20240423_13_49_32_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_49_32_DataLog_0.parquet
20240423_13_05_05_segment_0,Normal_Source_Train,normal,spd1500,BckgA,imp23absu_mic_20240423_13_05_05_DataLog_0.parquet,ism330dhcx_acc_20240423_13_05_05_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_05_05_DataLog_0.parquet
20240423_12_56_21_segment_0,Normal_Source_Train,normal,spd1500,BckgA,imp23absu_mic_20240423_12_56_21_DataLog_0.parquet,ism330dhcx_acc_20240423_12_56_21_DataLog_0.parquet,ism330dhcx_gyro_20240423_12_56_21_DataLog_0.parquet
20240423_13_42_44_segment_0,Normal_Source_Train,normal,spd1700,BckgF,imp23absu_mic_20240423_13_42_44_DataLog_0.parquet,ism330dhcx_acc_20240423_13_42_44_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_42_44_DataLog_0.parquet
20240423_13_55_40_segment_0,Normal_Source_Train,normal,spd1700,BckgD,imp23absu_mic_20240423_13_55_40_DataLog_0.parquet,ism330dhcx_acc_20240423_13_55_40_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_55_40_DataLog_0.parquet
20240423_15_59_46_segment_0,Normal_Source_Train,normal,spd2800,BckgC,imp23absu_mic_20240423_15_59_46_DataLog_0.parquet,ism330dhcx_acc_20240423_15_59_46_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_59_46_DataLog_0.parquet
20240423_14_22_38_segment_0,Normal_Source_Train,normal,spd1800,BckgA,imp23absu_mic_20240423_14_22_38_DataLog_0.parquet,ism330dhcx_acc_20240423_14_22_38_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_22_38_DataLog_0.parquet
20240423_14_29_37_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_29_37_DataLog_0.parquet,ism330dhcx_acc_20240423_14_29_37_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_29_37_DataLog_0.parquet
20240423_16_07_50_segment_0,Normal_Source_Train,normal,spd2800,BckgF,imp23absu_mic_20240423_16_07_50_DataLog_0.parquet,ism330dhcx_acc_20240423_16_07_50_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_07_50_DataLog_0.parquet
20240423_15_56_32_segment_0,Normal_Source_Train,normal,spd2800,BckgA,imp23absu_mic_20240423_15_56_32_DataLog_0.parquet,ism330dhcx_acc_20240423_15_56_32_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_56_32_DataLog_0.parquet
20240423_15_40_30_segment_0,Normal_Source_Train,normal,spd2400,BckgA,imp23absu_mic_20240423_15_40_30_DataLog_0.parquet,ism330dhcx_acc_20240423_15_40_30_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_40_30_DataLog_0.parquet
20240423_15_33_42_segment_0,Normal_Source_Train,normal,spd2400,BckgF,imp23absu_mic_20240423_15_33_42_DataLog_0.parquet,ism330dhcx_acc_20240423_15_33_42_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_33_42_DataLog_0.parquet
20240423_16_33_24_segment_0,Normal_Source_Train,normal,spd3000,BckgA,imp23absu_mic_20240423_16_33_24_DataLog_0.parquet,ism330dhcx_acc_20240423_16_33_24_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_33_24_DataLog_0.parquet
20240423_15_04_05_segment_0,Normal_Source_Train,normal,spd2000,BckgD,imp23absu_mic_20240423_15_04_05_DataLog_0.parquet,ism330dhcx_acc_20240423_15_04_05_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_04_05_DataLog_0.parquet
20240423_13_14_53_segment_0,Normal_Source_Train,normal,spd1600,BckgF,imp23absu_mic_20240423_13_14_53_DataLog_0.parquet,ism330dhcx_acc_20240423_13_14_53_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_14_53_DataLog_0.parquet
20240423_15_39_00_segment_0,Normal_Source_Train,normal,spd2400,BckgF,imp23absu_mic_20240423_15_39_00_DataLog_0.parquet,ism330dhcx_acc_20240423_15_39_00_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_39_00_DataLog_0.parquet
20240423_15_33_52_segment_0,Normal_Source_Train,normal,spd2400,BckgD,imp23absu_mic_20240423_15_33_52_DataLog_0.parquet,ism330dhcx_acc_20240423_15_33_52_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_33_52_DataLog_0.parquet
20240423_16_00_35_segment_0,Normal_Source_Train,normal,spd2800,BckgC,imp23absu_mic_20240423_16_00_35_DataLog_0.parquet,ism330dhcx_acc_20240423_16_00_35_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_00_35_DataLog_0.parquet
20240423_14_06_15_segment_0,Normal_Source_Train,normal,spd1800,BckgA,imp23absu_mic_20240423_14_06_15_DataLog_0.parquet,ism330dhcx_acc_20240423_14_06_15_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_06_15_DataLog_0.parquet
20240423_13_29_40_segment_0,Normal_Source_Train,normal,spd1600,BckgC,imp23absu_mic_20240423_13_29_40_DataLog_0.parquet,ism330dhcx_acc_20240423_13_29_40_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_29_40_DataLog_0.parquet
20240423_16_39_03_segment_0,Normal_Source_Train,normal,spd3000,BckgF,imp23absu_mic_20240423_16_39_03_DataLog_0.parquet,ism330dhcx_acc_20240423_16_39_03_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_39_03_DataLog_0.parquet
20240423_14_10_34_segment_0,Normal_Source_Train,normal,spd1800,BckgF,imp23absu_mic_20240423_14_10_34_DataLog_0.parquet,ism330dhcx_acc_20240423_14_10_34_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_10_34_DataLog_0.parquet
20240423_13_52_50_segment_0,Normal_Source_Train,normal,spd1700,BckgD,imp23absu_mic_20240423_13_52_50_DataLog_0.parquet,ism330dhcx_acc_20240423_13_52_50_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_52_50_DataLog_0.parquet
20240423_15_35_21_segment_0,Normal_Source_Train,normal,spd2400,BckgF,imp23absu_mic_20240423_15_35_21_DataLog_0.parquet,ism330dhcx_acc_20240423_15_35_21_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_35_21_DataLog_0.parquet
20240423_15_03_07_segment_0,Normal_Source_Train,normal,spd2000,BckgA,imp23absu_mic_20240423_15_03_07_DataLog_0.parquet,ism330dhcx_acc_20240423_15_03_07_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_03_07_DataLog_0.parquet
20240423_14_10_54_segment_0,Normal_Source_Train,normal,spd1800,BckgF,imp23absu_mic_20240423_14_10_54_DataLog_0.parquet,ism330dhcx_acc_20240423_14_10_54_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_10_54_DataLog_0.parquet
20240423_13_55_00_segment_0,Normal_Source_Train,normal,spd1700,BckgA,imp23absu_mic_20240423_13_55_00_DataLog_0.parquet,ism330dhcx_acc_20240423_13_55_00_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_55_00_DataLog_0.parquet
20240423_13_19_38_segment_0,Normal_Source_Train,normal,spd1600,BckgC,imp23absu_mic_20240423_13_19_38_DataLog_0.parquet,ism330dhcx_acc_20240423_13_19_38_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_19_38_DataLog_0.parquet
20240423_15_44_08_segment_0,Normal_Source_Train,normal,spd2400,BckgD,imp23absu_mic_20240423_15_44_08_DataLog_0.parquet,ism330dhcx_acc_20240423_15_44_08_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_44_08_DataLog_0.parquet
20240423_14_03_17_segment_0,Normal_Source_Train,normal,spd1800,BckgA,imp23absu_mic_20240423_14_03_17_DataLog_0.parquet,ism330dhcx_acc_20240423_14_03_17_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_03_17_DataLog_0.parquet
20240423_13_24_14_segment_0,Normal_Source_Train,normal,spd1600,BckgC,imp23absu_mic_20240423_13_24_14_DataLog_0.parquet,ism330dhcx_acc_20240423_13_24_14_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_24_14_DataLog_0.parquet
20240423_13_37_37_segment_0,Normal_Source_Train,normal,spd1700,BckgC,imp23absu_mic_20240423_13_37_37_DataLog_0.parquet,ism330dhcx_acc_20240423_13_37_37_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_37_37_DataLog_0.parquet
20240423_14_14_11_segment_0,Normal_Source_Train,normal,spd1800,BckgF,imp23absu_mic_20240423_14_14_11_DataLog_0.parquet,ism330dhcx_acc_20240423_14_14_11_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_14_11_DataLog_0.parquet
20240423_14_08_54_segment_0,Normal_Source_Train,normal,spd1800,BckgD,imp23absu_mic_20240423_14_08_54_DataLog_0.parquet,ism330dhcx_acc_20240423_14_08_54_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_08_54_DataLog_0.parquet
20240423_14_24_48_segment_0,Normal_Source_Train,normal,spd1800,BckgF,imp23absu_mic_20240423_14_24_48_DataLog_0.parquet,ism330dhcx_acc_20240423_14_24_48_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_24_48_DataLog_0.parquet
20240423_15_02_28_segment_0,Normal_Source_Train,normal,spd2000,BckgC,imp23absu_mic_20240423_15_02_28_DataLog_0.parquet,ism330dhcx_acc_20240423_15_02_28_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_02_28_DataLog_0.parquet
20240423_14_02_18_segment_0,Normal_Source_Train,normal,spd1800,BckgC,imp23absu_mic_20240423_14_02_18_DataLog_0.parquet,ism330dhcx_acc_20240423_14_02_18_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_02_18_DataLog_0.parquet
20240423_14_42_51_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_42_51_DataLog_0.parquet,ism330dhcx_acc_20240423_14_42_51_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_42_51_DataLog_0.parquet
20240423_16_03_09_segment_0,Normal_Source_Train,normal,spd2800,BckgC,imp23absu_mic_20240423_16_03_09_DataLog_0.parquet,ism330dhcx_acc_20240423_16_03_09_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_03_09_DataLog_0.parquet
20240423_13_20_57_segment_0,Normal_Source_Train,normal,spd1600,BckgF,imp23absu_mic_20240423_13_20_57_DataLog_0.parquet,ism330dhcx_acc_20240423_13_20_57_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_20_57_DataLog_0.parquet
20240423_14_00_18_segment_0,Normal_Source_Train,normal,spd1800,BckgF,imp23absu_mic_20240423_14_00_18_DataLog_0.parquet,ism330dhcx_acc_20240423_14_00_18_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_00_18_DataLog_0.parquet
20240423_14_20_48_segment_0,Normal_Source_Train,normal,spd1800,BckgD,imp23absu_mic_20240423_14_20_48_DataLog_0.parquet,ism330dhcx_acc_20240423_14_20_48_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_20_48_DataLog_0.parquet
20240423_13_01_29_segment_0,Normal_Source_Train,normal,spd1500,BckgF,imp23absu_mic_20240423_13_01_29_DataLog_0.parquet,ism330dhcx_acc_20240423_13_01_29_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_01_29_DataLog_0.parquet
20240423_15_23_26_segment_0,Normal_Source_Train,normal,spd2400,BckgA,imp23absu_mic_20240423_15_23_26_DataLog_0.parquet,ism330dhcx_acc_20240423_15_23_26_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_23_26_DataLog_0.parquet
20240423_14_37_24_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_37_24_DataLog_0.parquet,ism330dhcx_acc_20240423_14_37_24_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_37_24_DataLog_0.parquet
20240423_15_45_27_segment_0,Normal_Source_Train,normal,spd2400,BckgC,imp23absu_mic_20240423_15_45_27_DataLog_0.parquet,ism330dhcx_acc_20240423_15_45_27_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_45_27_DataLog_0.parquet
20240423_14_08_24_segment_0,Normal_Source_Train,normal,spd1800,BckgF,imp23absu_mic_20240423_14_08_24_DataLog_0.parquet,ism330dhcx_acc_20240423_14_08_24_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_08_24_DataLog_0.parquet
20240423_13_36_48_segment_0,Normal_Source_Train,normal,spd1700,BckgD,imp23absu_mic_20240423_13_36_48_DataLog_0.parquet,ism330dhcx_acc_20240423_13_36_48_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_36_48_DataLog_0.parquet
20240423_14_07_54_segment_0,Normal_Source_Train,normal,spd1800,BckgD,imp23absu_mic_20240423_14_07_54_DataLog_0.parquet,ism330dhcx_acc_20240423_14_07_54_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_07_54_DataLog_0.parquet
20240423_15_29_46_segment_0,Normal_Source_Train,normal,spd2400,BckgF,imp23absu_mic_20240423_15_29_46_DataLog_0.parquet,ism330dhcx_acc_20240423_15_29_46_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_29_46_DataLog_0.parquet
20240423_14_33_06_segment_0,Normal_Source_Train,normal,spd1900,BckgA,imp23absu_mic_20240423_14_33_06_DataLog_0.parquet,ism330dhcx_acc_20240423_14_33_06_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_33_06_DataLog_0.parquet
20240423_13_16_11_segment_0,Normal_Source_Train,normal,spd1600,BckgC,imp23absu_mic_20240423_13_16_11_DataLog_0.parquet,ism330dhcx_acc_20240423_13_16_11_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_16_11_DataLog_0.parquet
20240423_14_45_39_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_45_39_DataLog_0.parquet,ism330dhcx_acc_20240423_14_45_39_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_45_39_DataLog_0.parquet
20240423_14_36_04_segment_0,Normal_Source_Train,normal,spd1900,BckgA,imp23absu_mic_20240423_14_36_04_DataLog_0.parquet,ism330dhcx_acc_20240423_14_36_04_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_36_04_DataLog_0.parquet
20240423_14_15_50_segment_0,Normal_Source_Train,normal,spd1800,BckgD,imp23absu_mic_20240423_14_15_50_DataLog_0.parquet,ism330dhcx_acc_20240423_14_15_50_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_15_50_DataLog_0.parquet
20240423_13_49_03_segment_0,Normal_Source_Train,normal,spd1700,BckgF,imp23absu_mic_20240423_13_49_03_DataLog_0.parquet,ism330dhcx_acc_20240423_13_49_03_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_49_03_DataLog_0.parquet
20240423_15_01_49_segment_0,Normal_Source_Train,normal,spd2000,BckgF,imp23absu_mic_20240423_15_01_49_DataLog_0.parquet,ism330dhcx_acc_20240423_15_01_49_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_01_49_DataLog_0.parquet
20240423_15_19_44_segment_0,Normal_Source_Train,normal,spd2000,BckgA,imp23absu_mic_20240423_15_19_44_DataLog_0.parquet,ism330dhcx_acc_20240423_15_19_44_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_19_44_DataLog_0.parquet
20240423_13_40_36_segment_0,Normal_Source_Train,normal,spd1700,BckgA,imp23absu_mic_20240423_13_40_36_DataLog_0.parquet,ism330dhcx_acc_20240423_13_40_36_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_40_36_DataLog_0.parquet
20240423_14_38_53_segment_0,Normal_Source_Train,normal,spd1900,BckgC,imp23absu_mic_20240423_14_38_53_DataLog_0.parquet,ism330dhcx_acc_20240423_14_38_53_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_38_53_DataLog_0.parquet
20240423_13_32_42_segment_0,Normal_Source_Train,normal,spd1700,BckgA,imp23absu_mic_20240423_13_32_42_DataLog_0.parquet,ism330dhcx_acc_20240423_13_32_42_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_32_42_DataLog_0.parquet
20240423_15_00_51_segment_0,Normal_Source_Train,normal,spd2000,BckgA,imp23absu_mic_20240423_15_00_51_DataLog_0.parquet,ism330dhcx_acc_20240423_15_00_51_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_00_51_DataLog_0.parquet
20240423_15_39_10_segment_0,Normal_Source_Train,normal,spd2400,BckgD,imp23absu_mic_20240423_15_39_10_DataLog_0.parquet,ism330dhcx_acc_20240423_15_39_10_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_39_10_DataLog_0.parquet
20240423_14_51_57_segment_0,Normal_Source_Train,normal,spd1900,BckgC,imp23absu_mic_20240423_14_51_57_DataLog_0.parquet,ism330dhcx_acc_20240423_14_51_57_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_51_57_DataLog_0.parquet
20240423_13_13_43_segment_0,Normal_Source_Train,normal,spd1600,BckgD,imp23absu_mic_20240423_13_13_43_DataLog_0.parquet,ism330dhcx_acc_20240423_13_13_43_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_13_43_DataLog_0.parquet
20240423_13_53_50_segment_0,Normal_Source_Train,normal,spd1700,BckgF,imp23absu_mic_20240423_13_53_50_DataLog_0.parquet,ism330dhcx_acc_20240423_13_53_50_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_53_50_DataLog_0.parquet
20240423_13_53_10_segment_0,Normal_Source_Train,normal,spd1700,BckgD,imp23absu_mic_20240423_13_53_10_DataLog_0.parquet,ism330dhcx_acc_20240423_13_53_10_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_53_10_DataLog_0.parquet
20240423_14_38_03_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_38_03_DataLog_0.parquet,ism330dhcx_acc_20240423_14_38_03_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_38_03_DataLog_0.parquet
20240423_14_49_58_segment_0,Normal_Source_Train,normal,spd1900,BckgD,imp23absu_mic_20240423_14_49_58_DataLog_0.parquet,ism330dhcx_acc_20240423_14_49_58_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_49_58_DataLog_0.parquet
20240423_16_22_42_segment_0,Normal_Source_Train,normal,spd3000,BckgD,imp23absu_mic_20240423_16_22_42_DataLog_0.parquet,ism330dhcx_acc_20240423_16_22_42_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_22_42_DataLog_0.parquet
20240423_15_50_31_segment_0,Normal_Source_Train,normal,spd2800,BckgA,imp23absu_mic_20240423_15_50_31_DataLog_0.parquet,ism330dhcx_acc_20240423_15_50_31_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_50_31_DataLog_0.parquet
20240423_13_27_32_segment_0,Normal_Source_Train,normal,spd1600,BckgD,imp23absu_mic_20240423_13_27_32_DataLog_0.parquet,ism330dhcx_acc_20240423_13_27_32_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_27_32_DataLog_0.parquet
20240423_16_27_38_segment_0,Normal_Source_Train,normal,spd3000,BckgA,imp23absu_mic_20240423_16_27_38_DataLog_0.parquet,ism330dhcx_acc_20240423_16_27_38_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_27_38_DataLog_0.parquet
20240423_15_43_18_segment_0,Normal_Source_Train,normal,spd2400,BckgF,imp23absu_mic_20240423_15_43_18_DataLog_0.parquet,ism330dhcx_acc_20240423_15_43_18_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_43_18_DataLog_0.parquet
20240423_16_10_37_segment_0,Normal_Source_Train,normal,spd2800,BckgD,imp23absu_mic_20240423_16_10_37_DataLog_0.parquet,ism330dhcx_acc_20240423_16_10_37_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_10_37_DataLog_0.parquet
20240423_15_10_23_segment_0,Normal_Source_Train,normal,spd2000,BckgD,imp23absu_mic_20240423_15_10_23_DataLog_0.parquet,ism330dhcx_acc_20240423_15_10_23_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_10_23_DataLog_0.parquet
20240423_15_08_07_segment_0,Normal_Source_Train,normal,spd2000,BckgD,imp23absu_mic_20240423_15_08_07_DataLog_0.parquet,ism330dhcx_acc_20240423_15_08_07_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_08_07_DataLog_0.parquet
20240423_14_59_24_segment_0,Normal_Source_Train,normal,spd2000,BckgD,imp23absu_mic_20240423_14_59_24_DataLog_0.parquet,ism330dhcx_acc_20240423_14_59_24_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_59_24_DataLog_0.parquet
20240423_14_32_26_segment_0,Normal_Source_Train,normal,spd1900,BckgC,imp23absu_mic_20240423_14_32_26_DataLog_0.parquet,ism330dhcx_acc_20240423_14_32_26_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_32_26_DataLog_0.parquet
20240423_14_04_36_segment_0,Normal_Source_Train,normal,spd1800,BckgF,imp23absu_mic_20240423_14_04_36_DataLog_0.parquet,ism330dhcx_acc_20240423_14_04_36_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_04_36_DataLog_0.parquet
20240423_14_31_06_segment_0,Normal_Source_Train,normal,spd1900,BckgF,imp23absu_mic_20240423_14_31_06_DataLog_0.parquet,ism330dhcx_acc_20240423_14_31_06_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_31_06_DataLog_0.parquet
20240423_16_36_10_segment_0,Normal_Source_Train,normal,spd3000,BckgD,imp23absu_mic_20240423_16_36_10_DataLog_0.parquet,ism330dhcx_acc_20240423_16_36_10_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_36_10_DataLog_0.parquet
20240423_16_20_24_segment_0,Normal_Source_Train,normal,spd3000,BckgD,imp23absu_mic_20240423_16_20_24_DataLog_0.parquet,ism330dhcx_acc_20240423_16_20_24_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_20_24_DataLog_0.parquet
20240423_16_29_07_segment_0,Normal_Source_Train,normal,spd3000,BckgC,imp23absu_mic_20240423_16_29_07_DataLog_0.parquet,ism330dhcx_acc_20240423_16_29_07_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_29_07_DataLog_0.parquet
20240423_14_55_51_segment_0,Normal_Source_Train,normal,spd2000,BckgC,imp23absu_mic_20240423_14_55_51_DataLog_0.parquet,ism330dhcx_acc_20240423_14_55_51_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_55_51_DataLog_0.parquet
20240423_15_08_27_segment_0,Normal_Source_Train,normal,spd2000,BckgC,imp23absu_mic_20240423_15_08_27_DataLog_0.parquet,ism330dhcx_acc_20240423_15_08_27_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_08_27_DataLog_0.parquet
20240423_14_07_24_segment_0,Normal_Source_Train,normal,spd1800,BckgD,imp23absu_mic_20240423_14_07_24_DataLog_0.parquet,ism330dhcx_acc_20240423_14_07_24_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_07_24_DataLog_0.parquet
20240423_15_11_02_segment_0,Normal_Source_Train,normal,spd2000,BckgA,imp23absu_mic_20240423_15_11_02_DataLog_0.parquet,ism330dhcx_acc_20240423_15_11_02_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_11_02_DataLog_0.parquet
20240423_15_26_11_segment_0,Normal_Source_Train,normal,spd2400,BckgD,imp23absu_mic_20240423_15_26_11_DataLog_0.parquet,ism330dhcx_acc_20240423_15_26_11_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_26_11_DataLog_0.parquet
20240423_13_21_56_segment_0,Normal_Source_Train,normal,spd1600,BckgD,imp23absu_mic_20240423_13_21_56_DataLog_0.parquet,ism330dhcx_acc_20240423_13_21_56_DataLog_0.parquet,ism330dhcx_gyro_20240423_13_21_56_DataLog_0.parquet
20240423_16_03_19_segment_0,Normal_Source_Train,normal,spd2800,BckgA,imp23absu_mic_20240423_16_03_19_DataLog_0.parquet,ism330dhcx_acc_20240423_16_03_19_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_03_19_DataLog_0.parquet
20240423_16_23_02_segment_0,Normal_Source_Train,normal,spd3000,BckgA,imp23absu_mic_20240423_16_23_02_DataLog_0.parquet,ism330dhcx_acc_20240423_16_23_02_DataLog_0.parquet,ism330dhcx_gyro_20240423_16_23_02_DataLog_0.parquet
20240423_15_00_22_segment_0,Normal_Source_Train,normal,spd2000,BckgF,imp23absu_mic_20240423_15_00_22_DataLog_0.parquet,ism330dhcx_acc_20240423_15_00_22_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_00_22_DataLog_0.parquet
20240423_14_40_52_segment_0,Normal_Source_Train,normal,spd1900,BckgC,imp23absu_mic_20240423_14_40_52_DataLog_0.parquet,ism330dhcx_acc_20240423_14_40_52_DataLog_0.parquet,ism330dhcx_gyro_20240423_14_40_52_DataLog_0.parquet
20240423_15_36_31_segment_0,Normal_Source_Train,normal,spd2400,BckgD,imp23absu_mic_20240423_15_36_31_DataLog_0.parquet,ism330dhcx_acc_20240423_15_36_31_DataLog_0.parquet,ism330dhcx_gyro_20240423_15_36_31_DataLog_0.parquet
